merge_id,num_chunks,total_resolution_pattern
26774,1,OURS
26841,29,NON|EMPTY|THEIRS|OURS|EMPTY|OURS|OURS|OURS|THEIRS|NON|OURS|NON|EMPTY|OURS|OURS|OURSTHEIRS|OURS|THEIRS|NON|NON|EMPTY|OURS|OURSTHEIRS|OURS|THEIRS|NON|THEIRS|THEIRS|THEIRS
26878,31,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26887,1,NON
26907,4,OURS|OURS|OURS|OURS
26913,1,THEIRS
26931,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26935,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
26943,4,THEIRS|NON|OURSTHEIRS|NON
26961,1,OURS
26962,1,NON
26987,10,THEIRS|NON|NON|THEIRS|NON|THEIRS|THEIRS|THEIRS|NON|THEIRS
26996,1,THEIRS
27007,36,THEIRS|THEIRS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS|THEIRS
27015,1,OURSTHEIRS
27035,1,THEIRS
27042,1,NON
27052,1,NON
27056,2,THEIRS|THEIRS
27070,2,THEIRS|THEIRS
27130,2,THEIRS|NON
27131,1,THEIRS
27134,2,THEIRS|THEIRS
27136,8,OURS|OURS|OURS|OURSTHEIRS|OURS|OURS|OURS|OURS
27144,1,NON
27148,2,THEIRS|THEIRS
27159,3,OURSTHEIRS|NON|NON
27168,1,NON
27180,1,THEIRS
27181,1,OURSTHEIRS
27185,1,NON
27195,2,OURS|OURS
27207,6,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|NON
27208,3,NON|NON|NON
27211,3,OURS|NON|THEIRS
27214,1,NON
27219,3,OURS|OURS|OURS
27224,3,OURS|OURS|OURS
27252,31,THEIRS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27254,1,OURSBASETHEIRS
27260,1,OURS
27263,3,THEIRS|THEIRS|THEIRS
27272,2,THEIRS|NON
27275,1,OURS
27304,2,EMPTY|THEIRS
27311,9,THEIRS|THEIRS|THEIRS|NON|NON|NON|NON|NON|THEIRS
27339,2,OURS|OURS
27340,1,OURSTHEIRS
27343,1,NON
27346,1,THEIRS
27350,1,OURS
27362,1,OURSTHEIRS
27364,58,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27368,1,OURSTHEIRS
27377,1,NON
27394,2,NON|OURS
27407,1,THEIRS
27419,5,OURS|OURS|OURS|OURS|OURS
27425,5,OURS|NON|OURS|NON|THEIRS
27428,1,OURS
27430,3,NON|NON|OURS
27432,3,OURS|BASE|NON
27436,5,OURS|OURS|OURS|THEIRS|THEIRS
27460,2,THEIRS|THEIRS
27463,21,NON|NON|THEIRS|NON|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|NON|NON|OURS|NON|NON|NON|THEIRS|NON|THEIRS|THEIRS
27488,7,THEIRS|THEIRS|THEIRS|NON|NON|NON|OURS
27512,3,THEIRS|OURS|NON
27520,10,OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS
27521,1,OURS
27534,3,THEIRS|THEIRS|NON
27543,1,NON
27545,2,NON|NON
27552,5,OURSTHEIRS|BASE|NON|OURSTHEIRS|OURS
27555,2,OURS|OURS
27570,5,NON|THEIRS|NON|OURS|OURS
27571,2,OURSTHEIRS|OURSTHEIRS
27585,1,OURSTHEIRS
27589,1,OURS
27602,2,OURSTHEIRS|OURSTHEIRS
27612,1,NON
27616,2,OURSTHEIRS|NON
27626,1,THEIRS
27631,2,OURS|THEIRS
27633,6,NON|NON|NON|NON|THEIRS|NON
27635,4,OURS|OURS|OURSTHEIRS|OURSTHEIRS
27650,1,THEIRS
27657,1,NON
27682,1,NON
27734,5,OURS|NON|NON|NON|THEIRS
27736,3,THEIRS|THEIRS|THEIRS
27737,1,NON
27743,8,THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS
27754,2,THEIRS|OURSTHEIRS
27783,7,OURSTHEIRS|THEIRS|THEIRS|THEIRS|NON|BASE|BASE
27793,7,OURS|NON|NON|THEIRS|THEIRS|NON|OURS
27803,2,THEIRS|THEIRS
27804,1,OURS
27806,1,NON
27831,2,OURSTHEIRS|OURSTHEIRS
27837,2,THEIRS|THEIRS
27851,1,OURS
27854,1,OURS
27869,6,THEIRS|OURSTHEIRS|OURS|THEIRS|THEIRS|THEIRS
27925,10,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27933,1,OURS
27940,1,THEIRS
28003,1,OURS
28009,2,OURS|OURS
28013,1,NON
28016,2,OURS|OURS
28023,5,OURS|OURS|OURS|OURS|OURS
28028,2,OURS|OURS
28029,1,OURS
28039,1,NON
28040,13,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
28052,1,NON
28055,6,OURS|OURS|OURS|OURS|OURS|OURS
28072,33,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS
28077,7,OURS|OURS|OURS|OURS|OURS|NON|OURS
28112,4,OURSTHEIRS|OURSTHEIRS|NON|NON
28133,4,NON|NON|NON|NON
28138,1,NON
28179,18,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|NON|THEIRS
28191,1,NON
28204,1,OURS
28208,2,OURS|THEIRS
28216,1,OURS
28231,1,OURS
28242,2,OURS|OURS
28256,1,OURS
28257,1,NON
28268,1,THEIRS
28283,2,OURS|THEIRS
28285,1,THEIRS
28290,1,NON
28303,3,NON|NON|NON
28313,1,OURSTHEIRS
28318,20,NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
28328,60,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
28340,4,NON|THEIRS|THEIRS|BASETHEIRS
28349,1,THEIRS
28366,6,THEIRS|THEIRS|THEIRS|NON|NON|THEIRS
28368,16,OURS|THEIRS|OURS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|OURSTHEIRS|NON|OURS
28371,7,THEIRS|OURS|OURS|OURS|NON|OURS|NON
28380,1,OURS
28392,3,OURSTHEIRS|OURS|OURS
28438,1,OURSTHEIRS
28449,5,NON|OURS|OURS|NON|OURS
28459,2,OURSTHEIRS|NON
28461,91,OURS|OURS|OURS|OURS|OURS|THEIRS|OURSTHEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
28488,5,OURS|OURS|OURS|OURS|OURS
28537,5,NON|NON|THEIRS|THEIRS|NON
28544,4,OURS|OURS|OURS|OURS
28568,15,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS
28573,1,OURS
28578,1,NON
28594,2,NON|THEIRS
28640,8,THEIRS|THEIRS|THEIRS|NON|NON|NON|THEIRS|NON
28647,1,NON
28660,2,THEIRS|THEIRS
28664,1,OURSTHEIRS
28671,1,OURS
28676,1,THEIRS
28677,1,OURS
28688,5,OURS|OURS|OURS|OURS|NON
28692,2,THEIRS|THEIRS
28693,2,OURS|OURS
28711,2,NON|THEIRS
28727,2,THEIRS|THEIRS
28741,1,NON
28745,1,NON
28754,1,OURS
28767,1,THEIRS
28775,1,OURS
28780,88,OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|NON|NON|OURS|OURS|NON|NON|NON|OURS|NON|NON|OURSTHEIRS|THEIRS|THEIRS|NON|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|THEIRS|THEIRS|OURS|OURS|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
28781,1,OURS
28800,6,THEIRS|NON|THEIRS|OURSTHEIRS|THEIRS|OURSTHEIRS
28814,1,OURS
28816,100,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
28822,3,THEIRS|NON|NON
28837,1,THEIRS
28843,1,OURSTHEIRS
28844,1,OURSTHEIRS
28848,2,NON|OURS
28855,100,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
28857,2,THEIRS|OURS
28865,2,NON|NON
28870,17,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
28872,9,NON|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|NON
28873,4,OURS|OURS|OURS|OURS
28878,1,NON
28881,1,NON
28907,5,THEIRS|NON|NON|OURS|OURS
28914,1,NON
28933,12,OURS|THEIRS|THEIRS|NON|THEIRS|NON|OURS|NON|OURS|OURS|OURS|OURS
28945,15,NON|NON|OURS|NON|OURS|THEIRS|NON|NON|NON|NON|NON|OURS|OURS|OURS|OURS
28979,4,OURS|OURS|OURS|NON
28999,1,THEIRS
29005,1,OURS
29014,1,OURS
29015,2,OURS|OURS
29031,1,OURS
29038,1,NON
29058,1,OURS
29074,100,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29083,2,OURS|OURS
29091,3,BASE|OURSBASE|OURS
29110,1,OURSTHEIRS
29120,4,NON|NON|OURS|NON
29131,36,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29137,4,NON|OURSTHEIRS|NON|OURSTHEIRS
29160,5,THEIRS|OURS|NON|THEIRS|OURSTHEIRS
29166,1,THEIRS
29208,2,THEIRS|THEIRS
29218,1,OURS
29223,4,NON|NON|OURS|THEIRS
29231,3,OURSTHEIRS|OURSTHEIRS|NON
29251,1,OURS
29253,1,OURS
29254,2,OURSTHEIRS|THEIRS
29274,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29298,1,OURS
29299,2,NON|NON
29314,2,OURS|THEIRS
29323,3,OURSTHEIRS|THEIRS|THEIRS
29326,83,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29327,2,THEIRS|BASE
29332,3,NON|NON|THEIRS
29334,1,OURSTHEIRS
29339,2,OURS|OURS
29340,3,OURS|OURS|OURS
29376,2,OURS|OURS
29380,1,THEIRS
29394,1,NON
29408,3,NON|NON|THEIRS
29427,6,OURS|OURS|OURS|OURS|NON|OURS
29429,1,NON
29430,3,THEIRS|OURS|NON
29457,2,NON|OURS
29486,75,OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29492,6,NON|NON|NON|NON|NON|OURS
29499,2,THEIRS|OURS
29503,3,OURS|OURS|THEIRS
29505,1,OURS
29507,102,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29528,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
29542,2,OURSTHEIRS|NON
29559,1,OURSTHEIRS
29563,2,THEIRS|OURSTHEIRS
29583,1,OURSTHEIRS
29589,2,NON|NON
29610,1,NON
29613,5,OURSTHEIRS|THEIRS|OURSTHEIRS|OURS|OURSTHEIRS
29620,14,NON|THEIRS|NON|THEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON
29636,3,OURS|THEIRS|BASE
29684,1,NON
29687,5,NON|NON|NON|OURS|OURS
29713,12,THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS
29743,7,OURS|THEIRS|OURSTHEIRS|OURS|THEIRS|BASETHEIRS|THEIRS
29748,4,NON|THEIRS|THEIRS|NON
29755,2,OURS|OURSTHEIRS
29761,3,THEIRS|OURS|OURS
29767,2,OURS|NON
29803,1,NON
29804,3,THEIRS|OURS|OURSTHEIRS
29822,1,THEIRS
29827,56,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
29857,2,OURS|OURS
29873,1,OURS
29878,1,THEIRS
29879,5,THEIRS|OURS|OURS|THEIRS|THEIRS
29881,1,OURS
29885,3,OURS|OURS|OURS
29892,10,OURS|NON|OURS|NON|NON|NON|NON|NON|NON|THEIRS
29906,6,OURS|OURS|OURS|OURS|OURS|OURS
29910,10,OURSTHEIRS|OURSTHEIRS|NON|NON|NON|OURSTHEIRS|OURSTHEIRS|NON|NON|THEIRS
29913,2,OURS|OURS
29920,4,OURS|OURS|NON|OURS
29923,3,THEIRS|THEIRS|THEIRS
29943,3,NON|NON|NON
29954,1,NON
29959,2,OURSTHEIRS|NON
29971,1,OURS
29974,1,NON
29976,2,OURS|BASE
29995,1,OURSTHEIRS
30002,5,NON|THEIRS|THEIRS|THEIRS|NON
30007,4,NON|NON|THEIRS|OURS
30024,2,OURSTHEIRS|OURS
30038,2,OURS|OURS
30050,4,NON|OURS|OURS|OURS
30081,2,NON|NON
30082,1,THEIRS
30086,6,NON|OURS|THEIRS|THEIRS|NON|THEIRS
30115,1,THEIRS
30120,3,NON|NON|OURS
30126,1,OURS
30132,7,OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS
30135,4,OURS|OURS|THEIRS|NON
30136,206,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
30139,12,NON|NON|NON|OURS|OURS|OURS|OURS|NON|NON|NON|OURS|NON
30143,1,OURSTHEIRS
30160,1,THEIRS
30168,1,NON
30185,5,NON|NON|NON|NON|THEIRS
30208,1,THEIRS
30209,1,OURS
30213,2,OURS|OURS
30219,12,OURS|OURS|OURSTHEIRS|NON|OURS|OURS|NON|NON|NON|THEIRS|OURS|OURSTHEIRS
30237,1,OURSTHEIRS
30242,1,THEIRS
30256,3,THEIRS|NON|THEIRS
30266,1,OURS
30269,1,OURSTHEIRS
30276,2,OURS|NON
30280,1,OURSTHEIRS
30283,9,THEIRS|THEIRS|NON|OURSTHEIRS|THEIRS|OURS|THEIRS|OURS|OURSTHEIRS
30286,39,NON|NON|OURSTHEIRS|OURSTHEIRS|NON|NON|NON|THEIRS|OURS|OURSTHEIRS|OURS|OURS|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|NON|OURS|NON|OURS|OURSTHEIRS|NON|NON|OURSTHEIRS|NON|THEIRS|NON|NON|NON|NON|OURS|NON|NON
30288,1,BASE
30300,1,THEIRS
30311,1,NON
30312,1,OURSTHEIRS
30331,1,OURS
30345,2,THEIRS|THEIRS
30348,1,OURSTHEIRS
30363,1,THEIRS
30365,1,THEIRS
30370,1,OURSTHEIRS
30376,1,OURS
30379,4,NON|NON|OURSTHEIRS|OURS
30382,1,NON
30413,46,NON|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|THEIRS|NON|NON|THEIRS|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
30430,3,NON|NON|NON
30451,3,OURS|THEIRS|OURS
30470,1,THEIRS
30473,1,NON
30475,2,THEIRS|THEIRS
30488,1,OURS
30492,1,OURS
30550,8,EMPTY|NON|THEIRS|THEIRS|NON|NON|NON|OURS
30552,1,OURS
30582,2,NON|NON
30583,4,THEIRS|OURS|THEIRS|THEIRS
30599,3,NON|OURS|NON
30605,3,THEIRS|THEIRS|THEIRS
30621,1,OURS
30639,1,OURS
30645,9,NON|OURSTHEIRS|OURSTHEIRS|NON|NON|OURSTHEIRS|THEIRS|OURS|OURS
30650,1,OURSTHEIRS
30658,1,OURS
30665,2,NON|THEIRS
30672,1,OURS
30679,4,THEIRS|THEIRS|THEIRS|NON
30681,2,OURS|OURS
30682,1,OURS
30687,1,THEIRS
30695,1,NON
30722,1,OURS
30767,1,OURS
30770,1,OURS
30776,2,NON|NON
30779,1,NON
30787,1,OURS
30798,4,OURS|OURS|OURS|BASE
30802,2,NON|NON
30811,1,NON
30815,4,NON|THEIRS|OURS|THEIRS
30836,3,BASE|NON|THEIRS
30847,7,OURS|OURS|BASE|BASE|BASE|BASE|OURS
30862,4,THEIRS|THEIRS|THEIRS|THEIRS
30873,1,OURS
30877,1,THEIRS
30879,3,OURS|OURS|OURS
30881,1,NON
30884,2,OURS|OURS
30892,2,THEIRS|THEIRS
30901,1,OURS
30906,1,OURS
30940,2,THEIRS|NON
30948,1,OURS
30952,26,NON|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|NON
30959,1,NON
30979,1,OURS
30983,9,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
30998,1,NON
31033,1,THEIRS
31039,19,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
31050,1,OURS
31056,6,OURS|OURS|OURS|OURS|OURS|THEIRS
31078,1,THEIRS
31080,1,OURSTHEIRS
31081,1,OURS
31094,100,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
31111,2,OURS|THEIRS
31113,6,OURS|OURS|OURS|OURS|THEIRS|THEIRS
31118,1,THEIRS
31133,4,OURS|NON|OURS|OURS
31141,1,OURS
31160,3,OURSTHEIRS|NON|OURSTHEIRS
31167,12,NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
