merge_id,num_chunks,total_resolution_pattern
26026,21,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26079,10,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26088,3,OURSTHEIRS|OURS|OURS
26093,1,THEIRS
26096,2,OURS|THEIRS
26106,8,OURS|OURS|OURS|OURS|THEIRS|NON|THEIRS|THEIRS
26118,4,OURS|OURS|OURS|OURS
26139,1,OURS
26153,5,NON|NON|NON|OURS|OURS
26169,1,THEIRS
26184,25,NON|OURS|THEIRS|NON|NON|NON|OURS|THEIRS|NON|NON|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|BASE
26219,1,OURS
26233,1,OURSTHEIRS
26250,13,OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS
26257,1,THEIRS
26262,1,OURS
26264,19,OURS|OURS|OURSBASE|THEIRS|THEIRS|OURS|NON|THEIRS|OURS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS
26280,2,OURSTHEIRS|OURSTHEIRS
26295,13,THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|NON
26313,1,THEIRS
26342,2,THEIRS|THEIRS
26344,1,THEIRS
26361,1,OURS
26364,3,NON|OURS|THEIRS
26371,19,THEIRS|OURS|NON|OURS|OURS|NON|NON|BASE|OURS|OURS|OURS|NON|NON|NON|NON|OURS|NON|NON|OURS
26375,6,NON|NON|NON|NON|NON|NON
26386,2,NON|OURS
26394,5,OURSTHEIRS|OURSTHEIRS|NON|OURSTHEIRS|NON
26395,1,THEIRS
26397,1,NON
26401,1,OURS
26404,1,NON
26407,1,NON
26418,3,OURS|OURS|OURS
26437,1,THEIRS
26445,2,THEIRS|THEIRS
26455,1,OURS
26461,1,OURS
26472,5,OURSTHEIRS|OURSTHEIRS|NON|OURS|THEIRS
26474,2,OURS|OURS
26478,13,NON|NON|NON|NON|OURS|OURSTHEIRS|OURS|NON|NON|NON|NON|OURS|NON
26495,4,NON|OURS|OURS|NON
26508,1,OURSTHEIRS
26532,1,THEIRS
26536,2,THEIRS|THEIRS
26543,2,BASE|NON
26548,2,OURS|OURS
26553,1,OURSTHEIRS
26569,4,NON|NON|OURS|NON
26575,1,THEIRS
26580,37,THEIRS|THEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS
26591,1,THEIRS
26608,1,THEIRS
26628,2,NON|OURS
26636,1,OURSTHEIRS
26641,1,THEIRS
26643,1,OURSTHEIRS
26663,6,OURS|BASE|NON|THEIRS|OURS|OURS
26664,1,NON
26667,6,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
26670,2,NON|NON
26672,2,OURS|OURS
26673,2,THEIRS|BASE
26677,3,NON|NON|NON
26680,4,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
26703,1,THEIRS
26705,3,BASE|NON|OURS
26706,1,THEIRS
26712,6,NON|NON|NON|NON|NON|NON
26723,1,OURS
26732,12,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26745,38,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26746,16,OURS|NON|NON|THEIRS|THEIRS|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|OURS
26769,1,OURSTHEIRS
26781,3,OURS|OURS|OURS
26788,1,THEIRS
26802,8,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
26803,2,OURS|OURS
26828,15,THEIRS|THEIRS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|OURS|BASE|OURS|THEIRS
26847,1,OURS
26855,1,OURSTHEIRS
26865,12,NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS
26866,63,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26871,1,THEIRS
26876,2,OURS|OURS
26886,1,THEIRS
26894,1,OURS
26898,2,THEIRS|OURS
26909,1,OURS
26946,2,NON|OURS
26959,1,NON
26971,2,OURS|THEIRS
26972,6,THEIRS|NON|NON|NON|NON|OURS
26983,130,NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|OURS|OURS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|NON|NON|THEIRS|OURS|NON|OURS|THEIRS|THEIRS|NON|NON|NON|OURSTHEIRS|BASE|OURSTHEIRS|NON|THEIRS|OURS|THEIRS|NON|THEIRS|THEIRS|OURS|NON|NON|NON|NON|NON|THEIRS|NON|OURS|OURS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|NON|OURS|OURS|NON|THEIRS|THEIRS|OURS|THEIRS|THEIRS|OURS|NON|THEIRS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|OURS|OURSTHEIRS|OURSTHEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURS|BASE|BASETHEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|NON|NON|OURS|OURS|OURS|OURS|THEIRS|NON|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
26988,4,OURS|OURS|OURS|OURS
27024,62,OURSTHEIRS|OURSTHEIRS|NON|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|OURSTHEIRS|BASETHEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|THEIRS|THEIRS|OURS|OURS|OURS|OURS|NON|NON|OURS|NON|THEIRS|OURSTHEIRS|THEIRS|NON|NON|NON|OURSTHEIRS|NON|NON|NON|OURS|NON|NON|NON|THEIRS|THEIRS|THEIRS|NON|NON|NON|NON|NON|THEIRS|NON|THEIRS
27030,1,NON
27034,1,THEIRS
27037,10,OURS|OURS|OURS|OURS|NON|OURS|NON|OURS|NON|NON
27048,9,THEIRS|OURS|NON|OURS|NON|OURSTHEIRS|NON|OURS|NON
27049,1,OURS
27050,1,THEIRS
27060,3,THEIRS|THEIRS|THEIRS
27062,1,OURS
27074,2,THEIRS|THEIRS
27077,1,THEIRS
27082,3,NON|OURS|OURS
27118,1,OURS
27127,1,THEIRS
27138,5,OURS|OURS|OURS|OURS|OURS
27152,1,THEIRS
27165,3,NON|NON|NON
27176,5,NON|OURS|OURS|NON|THEIRS
27190,1,OURS
27232,55,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27243,1,OURSTHEIRS
27249,2,OURSTHEIRS|THEIRS
27251,5,OURSTHEIRS|OURS|OURS|THEIRS|THEIRS
27262,1,NON
27270,6,OURS|OURS|OURS|OURS|OURS|OURS
27284,1,OURSTHEIRS
27295,15,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27299,4,NON|NON|NON|NON
27312,63,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27315,4,THEIRS|THEIRS|THEIRS|THEIRS
27320,1,NON
27330,2,THEIRS|THEIRS
27344,1,OURS
27353,1,OURS
27361,3,THEIRS|NON|THEIRS
27391,4,THEIRS|NON|OURS|OURSTHEIRS
27405,1,OURS
27408,12,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27412,4,OURS|OURS|OURS|OURS
27414,1,NON
27418,1,NON
27439,2,OURS|OURS
27448,1,OURSTHEIRS
27464,2,THEIRS|NON
27466,2,OURS|OURS
27472,1,NON
27486,6,OURS|OURS|OURS|OURS|OURS|OURS
27494,1,NON
27508,5,OURS|NON|NON|NON|NON
27514,35,THEIRS|THEIRS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|NON|THEIRS|OURS|OURS|NON|NON|NON|NON|NON|OURS|NON|BASE|OURS|NON|NON|NON|NON|OURSTHEIRS|THEIRS|NON|NON|THEIRS|OURS|THEIRS|THEIRS|NON|NON
27516,3,OURS|OURS|OURS
27528,1,OURSTHEIRS
27565,2,OURS|THEIRS
27588,1,THEIRS
27605,3,OURS|OURS|OURS
27607,2,OURSTHEIRS|NON
27613,1,THEIRS
27621,3,THEIRS|THEIRS|OURS
27628,1,THEIRS
27646,1,THEIRS
27654,1,THEIRS
27661,1,OURS
27669,1,OURSTHEIRS
27670,6,NON|NON|NON|THEIRS|NON|OURS
27671,1,THEIRS
27712,1,NON
27738,1,OURS
27740,1,THEIRS
27750,7,NON|NON|THEIRS|NON|NON|THEIRS|NON
27751,3,THEIRS|THEIRS|THEIRS
27767,7,OURS|OURS|THEIRS|OURSTHEIRS|NON|OURSTHEIRS|THEIRS
27776,3,OURS|OURS|OURS
27784,6,OURS|OURS|OURS|OURS|OURS|OURS
27790,5,OURS|OURS|OURSTHEIRS|THEIRS|OURSTHEIRS
27794,5,THEIRS|OURS|OURS|OURS|OURS
27796,11,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27810,1,OURSTHEIRS
27829,18,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27846,2,OURS|OURS
27853,1,NON
27880,1,OURS
27881,1,NON
27895,1,NON
27897,15,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27900,1,NON
27922,1,OURS
27934,1,OURS
27937,1,THEIRS
27946,1,OURS
27947,4,THEIRS|THEIRS|THEIRS|NON
27964,2,OURS|THEIRS
27978,1,OURS
27982,3,THEIRS|THEIRS|THEIRS
27986,2,OURS|OURS
27988,3,THEIRS|THEIRS|THEIRS
28008,3,THEIRS|NON|NON
28033,4,OURS|OURS|OURS|THEIRS
28034,1,OURS
28058,2,OURS|NON
28062,5,THEIRS|THEIRS|NON|NON|NON
28071,2,NON|NON
28081,11,OURS|NON|OURS|NON|OURS|NON|NON|OURS|OURS|OURS|OURS
28096,34,NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|OURS|THEIRS|NON|OURS|OURS|OURS|NON|NON|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|THEIRS|THEIRS|OURS|OURS|NON|THEIRS|OURS|OURS|NON|THEIRS|THEIRS
28127,1,OURS
28153,1,NON
28154,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
28155,1,OURS
28162,1,OURS
28170,3,THEIRS|THEIRS|THEIRS
28189,2,OURS|OURSBASE
28193,4,OURS|OURS|OURS|OURS
28212,2,NON|THEIRS
28239,2,THEIRS|THEIRS
28244,4,THEIRS|NON|NON|NON
28249,14,OURSTHEIRS|OURS|NON|NON|NON|NON|THEIRS|NON|OURS|OURS|OURSTHEIRS|NON|NON|OURS
28253,1,OURS
28270,2,OURS|OURS
28277,4,OURS|OURS|OURS|OURS
28306,2,OURS|OURS
28312,2,NON|THEIRS
28327,1,BASETHEIRS
28329,1,OURS
28337,32,OURSTHEIRS|NON|NON|THEIRS|NON|NON|THEIRS|NON|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
28352,10,THEIRS|OURSTHEIRS|NON|OURSBASE|NON|OURS|OURS|NON|NON|NON
28372,13,THEIRS|BASE|NON|NON|NON|THEIRS|NON|THEIRS|OURS|OURS|OURSTHEIRS|THEIRS|OURS
28387,1,NON
28390,15,THEIRS|THEIRS|NON|NON|THEIRS|NON|BASE|NON|THEIRS|OURS|NON|OURSTHEIRS|THEIRS|THEIRS|THEIRS
28395,3,OURS|NON|THEIRS
28400,2,OURS|NON
28405,1,NON
28407,2,OURS|OURS
28413,1,NON
28418,2,OURSTHEIRS|OURSTHEIRS
28420,1,NON
28437,1,OURSTHEIRS
28439,1,THEIRS
28445,1,OURS
28454,1,OURS
28471,1,OURS
28478,1,NON
28493,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
28499,1,NON
28510,16,OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|NON|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS
28529,2,THEIRS|NON
28531,1,OURS
28563,1,NON
28564,58,OURS|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURSTHEIRS|NON|OURS|EMPTY|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|THEIRS|OURS|OURS|OURS|OURS|NON|NON|OURS|NON|NON|NON|OURS|NON|THEIRS|OURS|NON|NON|OURS|NON|NON|THEIRS|NON|OURS|OURS|OURS|OURS|NON|BASE|THEIRS|NON|NON
28566,1,OURSTHEIRS
28567,2,NON|OURSTHEIRS
28585,3,OURSTHEIRS|NON|OURSTHEIRS
28622,1,NON
28627,1,NON
28635,1,THEIRS
28653,3,NON|NON|OURS
28663,7,OURSTHEIRS|OURSTHEIRS|NON|NON|OURSTHEIRS|NON|OURSTHEIRS
28715,1,NON
28717,1,OURS
28726,1,NON
28743,9,NON|NON|OURS|NON|NON|NON|NON|NON|THEIRS
28752,6,OURS|OURS|OURS|OURS|OURS|OURS
28755,1,THEIRS
28763,3,OURS|OURSBASE|OURSBASE
28791,2,NON|OURS
28796,1,NON
28798,1,OURS
28820,30,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
28826,1,OURSTHEIRS
28850,1,NON
28858,15,NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS
28890,2,OURSTHEIRS|OURSTHEIRS
28916,13,OURSTHEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
28923,23,OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|NON|OURS|NON|OURS|OURS|OURS|OURS|THEIRS|OURS|NON
28939,2,OURS|OURS
28942,1,THEIRS
28949,1,OURS
28951,3,THEIRS|OURS|THEIRS
28967,2,THEIRS|THEIRS
28969,14,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
28976,1,OURSTHEIRS
28996,2,THEIRS|THEIRS
29012,2,OURSTHEIRS|NON
29017,6,BASE|NON|OURSTHEIRS|NON|OURS|OURS
29023,1,OURS
29052,1,THEIRS
29064,1,OURSTHEIRS
29086,1,NON
29089,5,OURS|OURS|BASE|OURS|NON
29095,2,OURS|NON
29135,1,NON
29140,4,OURS|OURS|OURS|OURS
29146,1,THEIRS
29151,1,OURS
29169,1,THEIRS
29182,1,OURS
29184,5,OURSBASE|OURSBASE|OURS|THEIRS|THEIRS
29198,3,OURS|THEIRS|OURS
29212,1,NON
29213,3,NON|THEIRS|THEIRS
29234,4,THEIRS|NON|OURS|OURS
29235,2,OURSTHEIRS|OURSTHEIRS
29239,2,OURSTHEIRS|OURSTHEIRS
29258,2,OURS|OURS
29278,1,OURS
29321,2,OURS|OURS
29337,1,NON
29338,1,OURSTHEIRS
29345,12,THEIRS|THEIRS|THEIRS|NON|NON|NON|THEIRS|THEIRS|OURS|OURS|OURS|OURS
29356,3,OURS|NON|THEIRS
29359,1,OURS
29375,1,OURSTHEIRS
29389,1,THEIRS
29390,1,OURS
29397,8,NON|OURSTHEIRS|OURS|OURSTHEIRS|NON|NON|OURS|NON
29402,3,THEIRS|NON|OURSBASE
29406,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
29418,1,OURS
29443,1,OURS
29447,1,NON
29456,3,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
29462,1,THEIRS
29481,18,OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|THEIRS|NON|NON|NON|NON|THEIRS
29484,10,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS
29490,20,OURSTHEIRS|OURSTHEIRS|OURS|NON|NON|NON|NON|NON|NON|OURS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
29512,1,THEIRS
29515,10,NON|OURS|OURS|OURS|OURS|THEIRS|OURS|NON|THEIRS|OURS
29518,1,THEIRS
29533,1,OURS
29540,1,NON
29550,26,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29555,1,EMPTY
29561,61,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29576,5,OURS|OURS|THEIRS|NON|THEIRS
29587,1,NON
29616,5,OURS|OURS|NON|NON|NON
29627,1,THEIRS
29645,2,NON|THEIRS
29660,2,OURS|OURS
29663,1,NON
29665,1,OURS
29669,1,NON
29670,152,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29672,2,THEIRS|THEIRS
29694,4,OURS|NON|OURS|THEIRS
29712,1,OURS
29724,2,OURS|OURS
29727,1,NON
29735,3,THEIRS|THEIRS|THEIRS
29740,1,NON
29762,1,NON
29766,1,BASE
29776,1,THEIRS
29782,1,OURSTHEIRS
29784,1,OURSTHEIRS
29786,4,NON|THEIRS|OURSTHEIRS|OURSTHEIRS
29787,4,NON|OURS|OURS|OURS
29791,1,NON
29806,2,NON|BASE
29817,1,OURS
29819,5,THEIRS|THEIRS|THEIRS|THEIRS|NON
29821,3,OURS|OURS|NON
29830,6,BASE|OURSTHEIRS|OURS|OURS|THEIRS|OURSTHEIRS
29837,54,NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|OURSTHEIRS|OURS|NON|NON|NON|NON|NON|NON|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|NON|THEIRS|THEIRS|THEIRS|NON|OURS
29839,1,THEIRS
29847,160,BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|THEIRS|OURS|BASETHEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS
29855,2,OURS|THEIRS
29860,2,THEIRS|THEIRS
29897,1,NON
29912,2,THEIRS|NON
29915,1,NON
29918,2,OURS|NON
29944,107,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
29964,2,NON|NON
29982,1,OURS
29983,1,OURS
29989,33,BASE|NON|OURSTHEIRS|OURS|OURS|OURSTHEIRS|NON|OURSTHEIRS|OURS|OURS|OURSTHEIRS|NON|OURSTHEIRS|OURS|OURS|OURSTHEIRS|NON|OURSTHEIRS|OURS|OURS|OURSTHEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
29991,2,NON|NON
29993,3,THEIRS|OURS|NON
30010,1,OURS
30030,3,THEIRS|THEIRS|OURS
30035,3,NON|NON|OURSBASE
30044,1,THEIRS
30057,1,OURS
30061,4,NON|THEIRS|OURS|THEIRS
30064,8,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS
30073,9,OURS|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS
