merge_id,num_chunks,total_resolution_pattern
18975,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
18979,2,THEIRS|THEIRS
18981,3,NON|THEIRS|OURS
19018,1,OURS
19023,2,OURS|OURS
19041,2,NON|OURS
19049,3,OURS|OURS|OURS
19062,3,THEIRS|THEIRS|THEIRS
19087,6,OURSTHEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS
19093,56,OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|OURS|OURS|OURS|NON|NON|NON|NON|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19096,9,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19117,1,OURS
19124,1,OURS
19130,1,OURS
19135,1,NON
19139,30,NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
19146,1,OURSBASETHEIRS
19149,1,OURS
19159,13,THEIRS|THEIRS|NON|NON|THEIRS|OURSTHEIRS|NON|NON|NON|NON|NON|OURSTHEIRS|NON
19170,4,NON|NON|NON|NON
19181,1,THEIRS
19196,1,THEIRS
19217,1,NON
19220,10,OURS|OURS|OURS|THEIRS|NON|THEIRS|OURSTHEIRS|THEIRS|OURSTHEIRS|NON
19243,2,OURS|THEIRS
19250,5,OURS|NON|OURS|NON|THEIRS
19252,1,OURS
19261,90,THEIRS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
19271,9,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
19278,1,THEIRS
19287,5,NON|THEIRS|NON|NON|NON
19291,5,NON|NON|NON|THEIRS|NON
19296,10,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
19321,4,OURS|NON|NON|OURS
19326,10,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSBASE|OURS
19332,1,OURS
19358,1,NON
19359,2,OURS|OURS
19374,3,NON|NON|NON
19380,37,OURSTHEIRS|THEIRS|OURS|NON|NON|OURS|NON|OURSTHEIRS|NON|NON|OURS|THEIRS|THEIRS|OURS|OURS|NON|NON|OURS|OURSTHEIRS|NON|NON|THEIRS|OURS|THEIRS|OURS|THEIRS|THEIRS|NON|THEIRS|THEIRS|OURS|OURS|OURS|NON|OURS|NON|OURS
19391,5,THEIRS|OURS|OURS|OURS|THEIRS
19399,1,NON
19417,4,OURS|OURS|OURS|OURS
19421,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19423,2,OURS|NON
19429,10,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19446,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19466,19,OURS|THEIRS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19475,1,NON
19479,1,THEIRS
19529,3,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
19530,1,THEIRS
19547,2,NON|NON
19553,8,NON|NON|NON|NON|NON|NON|NON|NON
19576,1,OURS
19592,1,NON
19599,2,NON|THEIRS
19617,2,OURSTHEIRS|THEIRS
19641,1,OURS
19664,1,OURSTHEIRS
19677,1,BASE
19687,1,NON
19690,25,NON|OURSTHEIRS|OURS|OURS|OURS|OURS|THEIRS|OURSBASE|OURSTHEIRS|OURS|NON|THEIRS|OURS|OURS|OURS|OURS|NON|OURS|THEIRS|THEIRS|THEIRS|THEIRS|NON|OURS|OURSTHEIRS
19698,3,OURS|NON|NON
19708,2,OURS|THEIRS
19709,2,THEIRS|BASE
19719,2,NON|NON
19733,1,THEIRS
19737,4,NON|NON|NON|OURSTHEIRS
19753,4,OURS|NON|NON|THEIRS
19754,2,OURS|OURS
19779,9,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS
19786,4,OURS|OURS|OURS|OURS
19803,3,OURSTHEIRS|OURSTHEIRS|NON
19813,1,THEIRS
19823,1,THEIRS
19843,1,OURS
19857,2,OURS|OURS
19873,2,THEIRS|THEIRS
19885,1,NON
19918,14,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS
19919,1,OURSTHEIRS
19924,6,OURS|OURS|THEIRS|OURS|OURS|OURS
19932,1,BASE
19946,1,NON
19948,1,OURS
19957,2,OURS|NON
19974,5,OURS|THEIRS|OURS|OURS|OURSTHEIRS
19988,3,OURS|OURS|OURS
19997,16,THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|NON|THEIRS|NON|OURS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS
19999,1,OURS
20009,4,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|NON
20015,2,OURS|OURS
20018,11,OURS|BASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20021,1,BASETHEIRS
20029,12,OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|THEIRS|OURS|NON|NON|OURS
20062,1,NON
20073,2,THEIRS|OURS
20081,2,OURS|OURS
20083,1,OURS
20085,1,OURS
20092,1,NON
20117,1,OURS
20123,2,OURS|OURS
20125,2,OURSTHEIRS|THEIRS
20149,2,NON|BASE
20154,1,THEIRS
20181,1,OURS
20196,1,OURS
20203,4,OURSTHEIRS|NON|NON|NON
20206,6,NON|NON|NON|NON|NON|NON
20213,1,OURS
20227,1,OURSTHEIRS
20230,1,THEIRS
20239,1,THEIRS
20240,2,OURSTHEIRS|OURSTHEIRS
20244,2,THEIRS|THEIRS
20247,1,NON
20248,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
20256,1,OURS
20294,1,OURS
20295,5,OURS|OURS|OURS|OURS|OURS
20299,1,OURSTHEIRS
20303,1,THEIRS
20306,1,OURSTHEIRS
20307,6,NON|NON|OURS|OURS|OURS|OURS
20316,2,THEIRS|THEIRS
20319,1,OURSTHEIRS
20328,10,OURS|OURS|BASE|THEIRS|OURS|OURS|OURS|NON|NON|NON
20329,3,THEIRS|OURS|THEIRS
20334,11,OURS|BASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20355,1,OURS
20356,1,THEIRS
20358,27,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20379,2,THEIRS|OURS
20386,3,OURS|OURS|OURS
20396,1,NON
20407,1,NON
20408,4,NON|OURSTHEIRS|OURS|OURS
20414,1,NON
20423,4,OURS|OURS|OURS|OURS
20450,51,OURS|OURS|NON|NON|OURS|OURS|NON|NON|NON|NON|NON|OURS|NON|OURS|OURS|OURS|OURS|NON|OURS|NON|NON|NON|NON|THEIRS|NON|OURS|THEIRS|THEIRS|NON|NON|NON|THEIRS|NON|NON|THEIRS|OURS|OURS|NON|NON|NON|NON|NON|NON|NON|OURS|OURS|OURS|NON|OURS|OURS|NON
20464,2,OURS|OURS
20473,55,THEIRS|NON|OURSTHEIRS|OURS|OURS|OURS|NON|THEIRS|OURS|EMPTY|NON|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS
20475,8,NON|THEIRS|NON|NON|NON|NON|NON|OURS
20487,18,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20491,3,THEIRS|OURS|OURS
20508,1,OURS
20510,1,OURS
20529,1,OURSTHEIRS
20549,2,NON|NON
20574,3,OURS|OURS|OURS
20589,1,THEIRS
20595,3,THEIRS|THEIRS|NON
20599,1,NON
20600,100,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20610,1,NON
20615,7,OURS|OURS|OURS|OURS|OURS|THEIRS|NON
20625,22,NON|THEIRS|OURS|OURS|THEIRS|NON|THEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|NON|NON|THEIRS|THEIRS|OURS|OURS
20641,1,OURSTHEIRS
20642,2,NON|NON
20669,2,NON|NON
20691,6,OURS|OURS|OURS|OURS|OURS|OURS
20704,1,NON
20708,1,THEIRS
20719,1,THEIRS
20735,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20742,3,THEIRS|OURSTHEIRS|THEIRS
20754,2,THEIRS|OURS
20770,4,OURS|OURS|OURS|OURS
20772,1,NON
20786,1,OURS
20795,1,OURS
20808,1,THEIRS
20814,1,OURS
20818,2,THEIRS|THEIRS
20825,1,THEIRS
20850,4,OURS|OURS|NON|NON
20867,5,OURS|NON|NON|THEIRS|THEIRS
20868,1,NON
20901,6,OURS|OURS|OURS|OURS|OURS|OURS
20910,1,OURS
20911,4,THEIRS|NON|OURS|BASE
20913,59,THEIRS|THEIRS|NON|OURS|THEIRS|NON|THEIRS|NON|THEIRS|OURS|NON|NON|OURS|THEIRS|OURS|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|NON|NON|NON|NON|OURS|OURSTHEIRS|NON|NON|OURS|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|NON|NON|OURS|OURS|OURS|OURS|NON
20930,1,THEIRS
20933,1,OURSTHEIRS
20942,1,OURS
20969,1,EMPTY
20970,2,THEIRS|OURSBASE
20993,1,OURS
21000,1,NON
21009,8,NON|THEIRS|OURSTHEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS
21011,2,OURS|NON
21012,3,OURS|NON|OURS
21044,1,THEIRS
21059,1,OURS
21076,7,NON|NON|NON|OURS|NON|NON|NON
21079,2,OURS|OURS
21082,1,OURS
21083,3,THEIRS|THEIRS|OURS
21106,2,OURSTHEIRS|THEIRS
21112,3,OURS|OURSBASE|THEIRS
21122,1,OURS
21123,4,OURS|OURS|OURS|OURS
21124,1,THEIRS
21129,8,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
21144,1,NON
21146,1,NON
21182,12,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
21184,2,OURS|OURS
21201,8,BASE|OURSTHEIRS|THEIRS|OURS|OURS|THEIRS|THEIRS|OURSTHEIRS
21217,9,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
21243,1,NON
21259,1,OURS
21262,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
21272,1,NON
21274,3,OURS|OURS|OURS
21275,1,OURS
21281,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
21308,1,OURSBASE
21309,1,NON
21324,2,OURS|OURS
21334,5,OURS|OURS|OURS|THEIRS|THEIRS
21358,1,OURS
21366,1,NON
21371,1,OURSTHEIRS
21373,101,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
21376,2,THEIRS|OURSTHEIRS
21395,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
21396,1,OURS
21401,1,OURS
21409,2,OURS|OURS
21416,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
21425,1,NON
21431,1,THEIRS
21440,4,OURS|OURS|OURS|OURS
21445,1,OURSTHEIRS
21446,6,THEIRS|OURS|OURS|OURSTHEIRS|OURS|OURS
21453,1,NON
21456,1,OURS
21462,5,NON|NON|THEIRS|NON|THEIRS
21464,3,THEIRS|THEIRS|THEIRS
21469,1,OURS
21478,1,THEIRS
21487,2,THEIRS|NON
21492,8,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
21526,1,OURS
21531,1,NON
21537,1,OURS
21558,3,BASETHEIRS|THEIRS|EMPTY
21562,1,THEIRS
21579,1,OURS
21613,2,OURS|OURS
21621,4,OURS|EMPTY|OURS|THEIRS
21624,1,NON
21635,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
21642,1,THEIRS
21648,3,THEIRS|THEIRS|THEIRS
21649,2,NON|THEIRS
21662,2,NON|NON
21666,1,THEIRS
21675,26,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
21680,2,THEIRS|OURSTHEIRS
21706,1,BASE
21710,3,NON|NON|NON
21716,4,OURS|OURS|OURS|OURS
21721,4,THEIRS|OURS|OURS|OURS
21733,1,THEIRS
21750,6,OURS|OURS|OURS|OURS|OURS|OURS
21774,1,OURS
21790,2,THEIRS|OURS
21795,1,NON
21818,1,THEIRS
21819,1,THEIRS
21821,4,NON|NON|THEIRS|NON
21839,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
21846,2,OURSTHEIRS|OURSTHEIRS
21857,2,THEIRS|NON
21864,16,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
21865,2,THEIRS|THEIRS
21872,17,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS
21883,1,THEIRS
21887,1,OURS
21894,2,THEIRS|THEIRS
21895,9,THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS
21936,1,THEIRS
21979,1,OURS
22010,14,NON|NON|NON|THEIRS|THEIRS|THEIRS|NON|NON|THEIRS|OURS|OURSTHEIRS|THEIRS|OURS|THEIRS
22045,1,NON
22053,1,NON
22064,1,THEIRS
22065,1,NON
22093,2,THEIRS|OURSTHEIRS
22111,1,OURS
22112,7,OURS|OURS|OURS|OURS|OURS|OURS|THEIRS
22150,1,OURS
22192,1,OURS
22194,2,NON|OURS
22203,1,NON
22208,2,OURSTHEIRS|NON
22213,1,OURS
22224,1,OURS
22238,2,OURS|OURS
22246,2,THEIRS|NON
22247,117,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
22255,15,OURS|THEIRS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|OURS|OURS|OURS|OURS
22262,1,NON
22286,2,OURS|OURS
22302,6,OURS|NON|THEIRS|THEIRS|THEIRS|THEIRS
22306,2,OURSTHEIRS|OURSTHEIRS
22307,14,NON|OURSTHEIRS|NON|THEIRS|OURS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|OURSTHEIRS
22315,3,OURS|OURS|OURS
22325,201,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
22335,1,NON
22354,1,NON
22355,1,OURS
22359,1,NON
22362,2,NON|NON
22381,11,OURS|THEIRS|NON|THEIRS|NON|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS
22404,1,OURS
22414,4,OURS|OURS|OURS|OURS
22432,7,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS
22439,1,THEIRS
22446,1,NON
22451,7,BASE|THEIRS|THEIRS|OURSTHEIRS|NON|OURS|NON
22463,17,NON|NON|NON|OURS|OURS|THEIRS|THEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|NON|OURSTHEIRS|NON|OURS|OURS|OURS
22467,1,BASE
22478,1,OURS
22485,9,OURS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|NON|NON|THEIRS
22486,1,OURS
22488,1,OURSTHEIRS
22514,1,OURS
22515,1,OURS
22522,3,THEIRS|THEIRS|THEIRS
22532,2,NON|NON
22534,13,NON|OURS|NON|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|NON
22561,2,OURS|NON
22564,73,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
22568,6,OURSBASE|OURS|OURS|OURS|OURS|OURS
22579,1,OURS
22589,6,OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS
22601,3,THEIRS|THEIRS|THEIRS
22606,1,OURS
22609,4,NON|OURS|OURS|OURS
22612,2,THEIRS|THEIRS
22614,2,OURS|OURS
22622,3,OURS|OURS|OURS
22627,1,OURS
22636,15,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
22645,3,OURS|NON|THEIRS
22671,1,THEIRS
22687,1,OURSTHEIRS
22696,2,OURS|OURS
22718,1,NON
22730,1,NON
22734,4,OURS|OURS|OURS|OURS
22770,2,OURS|OURS
22771,3,THEIRS|OURS|THEIRS
22776,14,OURSTHEIRS|THEIRS|OURS|OURS|OURS|NON|NON|NON|NON|NON|NON|BASE|OURS|OURS
22779,1,OURS
22784,2,NON|NON
22814,1,NON
22823,72,OURS|OURS|NON|NON|OURS|NON|NON|NON|OURS|NON|NON|NON|NON|OURS|NON|THEIRS|NON|NON|NON|NON|OURS|OURS|NON|NON|NON|NON|OURS|NON|NON|OURS|NON|NON|OURS|NON|NON|NON|OURS|NON|NON|NON|OURS|NON|NON|THEIRS|OURS|THEIRS|NON|OURS|THEIRS|NON|OURS|NON|NON|NON|THEIRS|OURS|OURS|NON|OURS|OURS|NON|NON|OURS|NON|OURS|NON|NON|NON|NON|OURS|NON|NON
22832,4,NON|OURS|NON|OURS
22840,5,OURS|OURSTHEIRS|NON|NON|OURSTHEIRS
22842,201,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
22853,3,OURS|THEIRS|THEIRS
22857,1,THEIRS
22859,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
22864,1,OURSTHEIRS
22869,1,NON
22880,3,THEIRS|THEIRS|THEIRS
22894,1,OURS
22926,1,THEIRS
22931,1,OURS
22938,1,OURS
22971,1,OURS
22972,3,OURS|NON|NON
22980,2,THEIRS|OURS
22989,1,THEIRS
23005,1,THEIRS
23024,3,NON|OURS|OURS
23045,2,OURS|OURS
23063,4,NON|OURS|NON|OURS
23074,2,OURSTHEIRS|OURSTHEIRS
23076,2,THEIRS|THEIRS
23095,1,NON
23111,10,OURS|NON|THEIRS|THEIRS|OURSTHEIRS|OURS|NON|NON|NON|THEIRS
23115,2,OURS|OURS
23126,1,OURS
23135,2,THEIRS|THEIRS
23139,2,THEIRS|THEIRS
23145,2,OURS|OURSTHEIRS
23147,1,THEIRS
23153,5,NON|NON|BASE|BASE|THEIRS
23154,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
23161,28,NON|OURS|OURS|OURS|OURS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS|THEIRS|NON|NON|NON|NON|NON|OURS|NON|NON|NON|EMPTY|OURS|OURS|OURS
23176,1,OURS
23182,1,OURS
23205,1,OURS
23210,3,THEIRS|THEIRS|OURS
23219,13,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
23240,16,THEIRS|OURSTHEIRS|THEIRS|OURS|OURS|NON|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON
23249,97,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|NON|THEIRS|THEIRS|THEIRS
23298,1,THEIRS
23336,2,OURS|OURS
23340,21,OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|OURS|OURS|OURS
23356,4,OURS|OURS|NON|OURS
23376,1,OURS
