merge_id,num_chunks,total_resolution_pattern
24474,1,OURS
24539,1,OURS
24546,1,THEIRS
24548,4,OURS|OURS|OURS|OURS
24584,1,THEIRS
24586,3,THEIRS|THEIRS|NON
24598,1,NON
24621,7,BASE|NON|NON|NON|THEIRS|THEIRS|THEIRS
24639,1,NON
24641,3,THEIRS|NON|NON
24646,4,OURSTHEIRS|OURSTHEIRS|THEIRS|NON
24660,1,NON
24669,2,OURS|OURS
24678,2,THEIRS|THEIRS
24680,1,OURS
24683,1,OURS
24694,1,BASE
24698,1,OURS
24705,1,OURS
24710,2,NON|THEIRS
24715,27,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
24735,6,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
24746,101,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
24765,1,OURS
24769,6,OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURS
24796,1,OURSBASE
24801,3,THEIRS|THEIRS|THEIRS
24807,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
24818,5,OURS|BASE|NON|NON|OURS
24854,1,OURSTHEIRS
24860,1,BASE
24862,1,NON
24865,9,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSBASE|OURS
24873,8,NON|THEIRS|NON|NON|NON|NON|OURS|OURS
24875,1,NON
24883,1,OURSTHEIRS
24897,3,OURSTHEIRS|NON|NON
24919,7,OURS|OURSTHEIRS|THEIRS|OURSTHEIRS|NON|OURSTHEIRS|OURS
24945,4,NON|NON|NON|NON
24947,1,THEIRS
24965,1,OURS
24969,1,NON
24981,1,THEIRS
24985,1,NON
25009,1,THEIRS
25016,1,THEIRS
25028,2,OURS|OURS
25032,3,NON|BASE|BASE
25037,1,NON
25039,3,THEIRS|OURS|OURS
25047,1,THEIRS
25052,1,OURS
25086,1,OURS
25089,1,OURS
25092,3,OURS|OURS|OURS
25094,2,NON|OURSTHEIRS
25117,21,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
25127,1,OURS
25128,1,BASE
25139,9,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
25140,5,EMPTY|NON|NON|NON|NON
25143,2,NON|OURS
25151,1,THEIRS
25155,4,OURS|NON|BASETHEIRS|THEIRS
25159,1,OURS
25164,11,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
25165,1,NON
25173,2,NON|NON
25196,9,THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
25211,5,OURS|OURS|OURS|THEIRS|THEIRS
25225,3,OURS|NON|OURS
25227,4,OURSTHEIRS|OURS|OURS|OURS
25238,1,NON
25250,1,OURS
25254,2,OURS|OURS
25257,1,NON
25297,4,OURS|OURS|OURS|OURS
25322,1,THEIRS
25323,1,OURSTHEIRS
25324,3,NON|NON|NON
25348,2,THEIRS|THEIRS
25350,2,NON|NON
25361,14,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
25378,1,OURS
25382,4,OURS|OURS|OURS|OURS
25385,1,OURS
25394,1,THEIRS
25402,2,NON|OURS
25403,2,NON|OURSTHEIRS
25405,3,NON|NON|NON
25417,2,OURS|NON
25418,1,THEIRS
25420,1,NON
25422,1,THEIRS
25423,6,NON|OURS|OURS|OURS|OURS|OURS
25430,12,OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|OURS
25434,1,BASE
25460,43,NON|NON|OURSTHEIRS|OURS|OURS|NON|OURS|OURS|NON|THEIRS|THEIRS|NON|NON|THEIRS|BASETHEIRS|NON|NON|NON|THEIRS|NON|NON|NON|NON|THEIRS|THEIRS|OURSTHEIRS|NON|NON|NON|THEIRS|NON|NON|OURSTHEIRS|NON|OURS|OURS|OURS|OURS|OURS|NON|BASETHEIRS|NON|NON
25480,4,THEIRS|NON|NON|OURS
25490,1,OURS
25507,1,OURS
25509,1,OURS
25536,1,NON
25537,2,THEIRS|THEIRS
25545,7,NON|NON|NON|NON|NON|NON|NON
25560,1,OURS
25562,1,THEIRS
25563,7,OURS|OURS|OURS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURS
25591,9,NON|OURS|OURS|EMPTY|OURS|OURS|OURS|OURS|THEIRS
25610,3,OURS|OURS|OURS
25622,16,OURS|OURS|THEIRS|NON|OURS|OURS|NON|OURS|NON|THEIRS|NON|OURSTHEIRS|OURS|NON|NON|OURS
25630,39,THEIRS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
25647,11,OURS|NON|NON|OURS|OURS|OURS|NON|OURS|THEIRS|NON|OURS
25660,6,OURS|OURS|OURS|OURS|OURS|OURS
25664,98,THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|BASE|THEIRS|NON|THEIRS
25666,1,THEIRS
25675,1,NON
25690,1,NON
25750,1,THEIRS
25758,1,OURS
25767,2,OURS|NON
25773,1,THEIRS
25806,113,OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
25810,1,OURSTHEIRS
25832,1,NON
25837,98,OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
25844,1,NON
25888,2,OURS|OURS
25895,1,THEIRS
25908,1,OURSTHEIRS
25912,1,OURS
25913,1,BASETHEIRS
25950,1,THEIRS
25956,1,NON
25980,81,OURS|OURS|OURS|NON|OURS|OURS|OURS|OURSTHEIRS|OURS|OURS|THEIRS|THEIRS|BASE|THEIRS|NON|THEIRS|THEIRS|THEIRS|OURSTHEIRS|THEIRS|NON|THEIRS|OURS|THEIRS|THEIRS|OURS|OURS|BASE|THEIRS|THEIRS|THEIRS|OURS|THEIRS|OURS|OURS|THEIRS|OURS|OURS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|OURS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
26004,6,OURSTHEIRS|OURSTHEIRS|OURS|THEIRS|THEIRS|THEIRS
26011,8,OURSTHEIRS|NON|NON|NON|NON|THEIRS|NON|NON
26015,21,THEIRS|OURS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|NON|NON|NON|NON|OURSTHEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|OURSTHEIRS|NON
26021,4,NON|THEIRS|OURSTHEIRS|OURSTHEIRS
26023,1,OURS
26056,1,OURSTHEIRS
26068,10,THEIRS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS
26075,2,OURS|OURS
26083,10,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
26089,7,OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS
26092,25,THEIRS|NON|NON|OURS|OURS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|OURSTHEIRS|THEIRS|THEIRS|OURS|NON|OURSTHEIRS|OURSTHEIRS|THEIRS|NON|THEIRS|THEIRS|NON
26095,1,THEIRS
26104,3,OURS|THEIRS|NON
26137,1,OURS
26149,2,OURSTHEIRS|NON
26170,2,OURS|NON
26175,1,THEIRS
26178,1,THEIRS
26190,2,NON|NON
26191,4,OURS|OURS|OURS|OURSBASE
26193,1,THEIRS
26218,1,THEIRS
26244,196,NON|OURS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|OURS|OURS|THEIRS|NON|NON|NON|NON|NON|NON|THEIRS|BASETHEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|OURSTHEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS
26278,1,NON
26304,1,OURS
26324,3,OURS|OURS|OURS
26325,1,OURSTHEIRS
26328,116,OURS|OURS|OURS|OURS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURS|OURSTHEIRS|OURS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26333,4,THEIRS|THEIRS|NON|NON
26352,9,OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON
26359,1,THEIRS
26367,2,NON|THEIRS
26373,3,OURS|OURS|OURS
26380,1,NON
26385,1,OURS
26410,1,OURS
26414,1,NON
26415,1,NON
26433,1,NON
26438,2,THEIRS|THEIRS
26440,1,OURS
26449,1,NON
26450,1,THEIRS
26462,2,OURS|OURS
26463,4,NON|NON|NON|THEIRS
26476,1,OURS
26477,14,NON|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS
26481,3,OURS|OURS|OURS
26489,1,NON
26500,2,OURS|NON
26505,2,THEIRS|NON
26524,1,NON
26526,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26527,2,OURSTHEIRS|OURSTHEIRS
26547,1,NON
26552,1,THEIRS
26560,2,NON|NON
26568,1,THEIRS
26573,1,OURS
26583,1,OURS
26599,1,NON
26601,4,OURS|THEIRS|BASE|THEIRS
26610,1,NON
26614,100,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26627,1,THEIRS
26631,1,OURS
26634,1,OURS
26645,6,BASETHEIRS|OURS|BASETHEIRS|OURS|BASETHEIRS|OURS
26648,1,NON
26655,1,NON
26676,1,OURS
26682,2,BASE|THEIRS
26689,14,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26693,1,THEIRS
26697,2,THEIRS|THEIRS
26699,4,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
26708,2,OURS|NON
26711,30,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
26717,1,THEIRS
26728,6,NON|BASE|BASE|THEIRS|OURS|BASE
26754,1,THEIRS
26773,5,THEIRS|THEIRS|BASETHEIRS|THEIRS|NON
26785,137,OURS|NON|OURS|NON|OURS|THEIRS|OURS|OURSTHEIRS|OURS|NON|OURS|OURS|THEIRS|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|OURSTHEIRS|NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|OURS|NON|NON|NON|NON|OURS|THEIRS|OURS|OURS|OURS|NON|OURS|NON|OURSTHEIRS|NON|NON|OURS|OURS|NON|NON|NON|NON|NON|NON|THEIRS|OURS|NON|NON|OURS|NON|NON|OURS|NON|OURS|NON|NON|NON|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|BASETHEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|OURS|NON|NON|NON|NON|THEIRS|NON|OURS|NON|NON
26790,1,THEIRS
26811,3,THEIRS|OURS|OURS
26816,2,NON|OURSTHEIRS
26817,1,THEIRS
26818,36,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26824,46,NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
26826,1,OURS
26838,2,THEIRS|THEIRS
26839,126,NON|OURS|OURS|OURS|NON|OURS|OURS|OURS|NON|OURS|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|THEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS|NON|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26848,2,OURS|THEIRS
26860,2,NON|OURS
26870,1,NON
26893,1,NON
26899,1,OURSTHEIRS
26900,2,THEIRS|NON
26908,2,NON|NON
26920,1,NON
26921,1,OURSTHEIRS
26928,2,THEIRS|THEIRS
26930,2,NON|NON
26942,1,THEIRS
26947,6,THEIRS|THEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|NON
26948,1,THEIRS
26955,2,OURS|OURSTHEIRS
26958,2,OURS|THEIRS
26969,4,OURSTHEIRS|NON|NON|OURS
26994,1,OURS
27000,2,OURS|BASE
27028,1,OURS
27036,4,THEIRS|THEIRS|OURS|OURS
27038,14,THEIRS|OURS|THEIRS|OURS|NON|THEIRS|THEIRS|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
27039,51,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27051,1,NON
27075,6,NON|NON|OURSBASE|OURS|NON|OURSTHEIRS
27083,1,OURS
27096,1,THEIRS
27104,6,OURS|OURS|THEIRS|THEIRS|OURS|THEIRS
27111,1,NON
27114,1,THEIRS
27116,6,OURS|OURS|NON|NON|OURSTHEIRS|NON
27133,1,OURSTHEIRS
27135,1,THEIRS
27161,3,THEIRS|THEIRS|NON
27183,1,THEIRS
27189,7,NON|OURSTHEIRS|OURS|NON|THEIRS|NON|THEIRS
27216,1,NON
27218,1,OURS
27222,25,NON|NON|NON|THEIRS|THEIRS|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|THEIRS|NON|NON|THEIRS|OURS
27227,1,OURSBASETHEIRS
27234,1,OURS
27258,3,THEIRS|NON|NON
27266,1,THEIRS
27274,29,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27285,1,NON
27301,9,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|NON|OURS|OURS|NON|NON|NON
27327,1,OURS
27345,8,NON|NON|OURS|NON|OURS|OURSTHEIRS|OURSTHEIRS|NON
27356,3,OURS|OURS|OURS
27360,1,OURSTHEIRS
27378,100,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27382,44,NON|OURSTHEIRS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27385,1,OURSTHEIRS
27392,2,OURS|NON
27396,9,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
27411,2,OURS|OURS
27426,6,NON|OURS|OURS|NON|NON|NON
27429,1,OURS
27440,2,OURS|OURS
27450,1,THEIRS
27456,2,OURS|THEIRS
27470,3,THEIRS|NON|OURSTHEIRS
27479,2,NON|THEIRS
27484,1,OURSTHEIRS
27500,2,NON|NON
27509,1,NON
27510,17,OURS|THEIRS|NON|NON|NON|OURS|OURS|NON|OURS|NON|NON|NON|NON|NON|NON|NON|THEIRS
27511,10,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27529,8,OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS
27535,1,NON
27557,76,NON|OURSTHEIRS|NON|NON|THEIRS|OURSTHEIRS|NON|NON|OURSTHEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE
27569,2,NON|NON
27583,1,NON
27587,1,THEIRS
27590,2,THEIRS|OURS
27600,9,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27601,1,NON
27614,1,OURS
27636,1,NON
27642,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
27647,3,OURS|OURS|THEIRS
27656,1,OURS
27659,7,NON|OURS|THEIRS|THEIRS|NON|NON|THEIRS
27683,1,THEIRS
27685,1,OURSTHEIRS
27698,2,OURS|NON
27699,3,NON|NON|NON
27703,3,NON|NON|OURS
27711,53,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS
27713,2,NON|NON
27714,4,OURSTHEIRS|THEIRS|THEIRS|THEIRS
27721,2,NON|NON
27722,13,BASE|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASETHEIRS|BASE|THEIRS|OURSTHEIRS|THEIRS|THEIRS
27732,1,OURS
27741,1,OURSTHEIRS
27764,2,THEIRS|THEIRS
27772,1,OURSTHEIRS
27781,1,THEIRS
27788,3,NON|THEIRS|NON
27799,7,THEIRS|NON|BASE|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS
27807,2,OURS|OURS
27811,1,THEIRS
27814,1,OURS
27817,1,OURSTHEIRS
