merge_id,num_chunks,total_resolution_pattern
16876,4,NON|NON|NON|NON
16899,2,THEIRS|THEIRS
16906,2,THEIRS|OURSTHEIRS
16914,2,OURSTHEIRS|OURSTHEIRS
16938,1,NON
16939,1,OURSTHEIRS
16978,1,NON
16994,2,OURS|OURSTHEIRS
17003,6,THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS
17004,1,THEIRS
17005,1,THEIRS
17012,14,THEIRS|THEIRS|BASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS
17020,33,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
17028,1,NON
17033,2,OURS|OURS
17036,1,OURS
17037,1,OURS
17056,22,THEIRS|THEIRS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS|NON|NON|NON|OURS|OURS|NON|NON|NON|NON|BASE|BASE|THEIRS
17057,1,NON
17060,1,OURS
17089,1,THEIRS
17094,1,NON
17107,1,THEIRS
17110,9,OURS|OURSTHEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|NON|NON
17115,1,OURS
17123,9,OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS
17132,1,OURS
17133,33,OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
17144,1,NON
17147,1,OURS
17150,2,NON|NON
17172,1,OURSTHEIRS
17175,1,OURS
17178,2,OURS|OURS
17184,2,NON|NON
17194,1,THEIRS
17210,3,OURS|OURS|OURS
17217,1,NON
17219,1,NON
17220,2,NON|OURS
17227,1,OURSTHEIRS
17233,2,NON|NON
17235,4,NON|THEIRS|NON|OURS
17239,80,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
17270,1,OURS
17307,1,OURS
17318,2,OURS|OURS
17320,7,THEIRS|BASE|OURS|THEIRS|THEIRS|THEIRS|THEIRS
17324,1,THEIRS
17335,17,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS
17338,113,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
17340,3,OURS|THEIRS|OURSTHEIRS
17360,1,OURS
17361,1,THEIRS
17362,7,OURS|OURS|OURS|OURS|BASE|OURS|OURS
17370,3,THEIRS|NON|THEIRS
17372,2,OURS|NON
17386,1,THEIRS
17394,2,OURSTHEIRS|OURS
17395,1,NON
17402,4,THEIRS|THEIRS|NON|THEIRS
17406,2,OURS|OURS
17458,1,OURSTHEIRS
17463,2,THEIRS|THEIRS
17467,2,OURS|OURS
17490,1,NON
17512,2,THEIRS|OURS
17530,4,OURS|OURS|OURS|OURS
17534,1,NON
17537,5,OURS|NON|NON|NON|NON
17551,43,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|OURS|THEIRS|THEIRS|NON|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|THEIRS|OURS|OURS|OURS|OURS|OURS
17552,18,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
17554,1,OURS
17587,3,THEIRS|OURSTHEIRS|NON
17604,1,NON
17622,2,OURS|OURS
17632,1,NON
17658,1,THEIRS
17669,1,OURS
17678,1,OURS
17686,1,NON
17695,1,THEIRS
17698,2,THEIRS|THEIRS
17704,3,OURS|OURS|OURS
17708,1,NON
17717,3,THEIRS|OURSTHEIRS|THEIRS
17719,1,OURS
17746,3,OURS|THEIRS|THEIRS
17749,2,OURS|OURS
17756,2,NON|OURSTHEIRS
17778,1,THEIRS
17794,1,NON
17804,1,THEIRS
17812,3,OURS|OURS|NON
17829,2,OURS|OURS
17861,1,OURSTHEIRS
17864,5,THEIRS|OURS|THEIRS|THEIRS|THEIRS
17875,3,THEIRS|NON|BASETHEIRS
17901,1,THEIRS
17912,3,NON|OURS|OURS
17914,4,NON|OURS|OURS|OURS
17917,2,OURS|OURS
17939,1,OURSTHEIRS
17944,1,NON
17946,31,OURS|OURS|OURS|THEIRS|THEIRS|NON|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON
17948,1,NON
17953,28,THEIRS|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
17956,1,OURS
17958,3,OURSBASE|OURS|OURS
17961,1,OURS
17967,1,OURSTHEIRS
18003,1,OURSTHEIRS
18004,3,NON|THEIRS|NON
18013,9,OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS
18017,4,OURS|OURS|OURS|OURS
18019,4,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
18027,4,NON|OURS|OURS|THEIRS
18032,1,OURS
18041,3,THEIRS|NON|NON
18042,1,NON
18076,9,THEIRS|THEIRS|THEIRS|BASE|THEIRS|THEIRS|THEIRS|NON|THEIRS
18081,1,THEIRS
18088,1,THEIRS
18089,38,OURS|OURS|OURS|OURS|OURS|OURS|NON|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURS|OURS|NON|NON|BASE|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|BASETHEIRS
18100,7,THEIRS|OURS|NON|OURS|OURS|OURS|OURS
18128,4,THEIRS|THEIRS|THEIRS|THEIRS
18141,1,OURS
18148,2,THEIRS|BASE
18189,19,OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS
18192,44,THEIRS|THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|NON|NON|OURS|OURS|NON|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS
18194,1,OURS
18201,14,NON|NON|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|NON|THEIRS|THEIRS
18204,14,THEIRS|NON|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|BASETHEIRS|OURSTHEIRS|NON
18227,5,OURS|OURS|OURS|OURS|OURS
18238,13,OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
18240,1,THEIRS
18284,73,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
18297,1,NON
18335,1,OURSTHEIRS
18346,1,THEIRS
18384,2,OURS|THEIRS
18395,5,NON|OURS|THEIRS|THEIRS|THEIRS
18402,25,OURS|OURS|OURS|OURS|OURS|OURS|NON|THEIRS|THEIRS|OURSTHEIRS|OURS|NON|NON|NON|NON|THEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
18412,1,OURS
18421,1,OURS
18425,1,NON
18447,1,OURS
18448,1,NON
18485,1,THEIRS
18495,1,OURS
18496,2,NON|NON
18503,1,OURSTHEIRS
18505,4,NON|THEIRS|NON|THEIRS
18518,4,OURS|OURS|OURS|OURS
18523,1,OURS
18527,1,THEIRS
18539,2,NON|OURS
18541,2,NON|OURSTHEIRS
18547,5,THEIRS|THEIRS|NON|OURS|THEIRS
18548,31,OURS|OURS|NON|OURS|OURS|THEIRS|NON|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
18551,1,OURS
18609,3,OURS|OURS|OURS
18633,1,THEIRS
18634,28,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
18689,5,OURS|OURS|NON|THEIRS|NON
18692,1,OURS
18705,2,OURS|OURS
18710,1,NON
18716,1,OURSTHEIRS
18721,86,NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
18729,5,OURS|OURS|OURS|OURS|OURS
18744,1,OURS
18745,6,NON|OURS|THEIRS|THEIRS|THEIRS|THEIRS
18746,1,BASE
18762,5,OURS|NON|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
18765,2,NON|OURSTHEIRS
18787,4,BASE|BASE|THEIRS|THEIRS
18791,4,OURS|THEIRS|THEIRS|THEIRS
18799,1,OURS
18801,18,NON|NON|OURS|OURSTHEIRS|OURS|OURS|NON|THEIRS|OURS|OURS|OURS|NON|OURS|OURS|NON|OURS|OURS|THEIRS
18805,1,NON
18809,1,THEIRS
18824,2,OURSBASE|NON
18833,1,OURSTHEIRS
18847,1,OURSTHEIRS
18862,3,OURSTHEIRS|OURS|NON
18870,8,NON|NON|NON|NON|NON|NON|NON|NON
18900,1,OURS
18919,4,THEIRS|THEIRS|THEIRS|THEIRS
18924,17,OURSTHEIRS|THEIRS|OURSTHEIRS|THEIRS|OURSTHEIRS|NON|OURSTHEIRS|OURSTHEIRS|NON|NON|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS
18926,1,NON
18929,85,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
18940,3,OURSTHEIRS|OURSTHEIRS|OURS
18941,1,THEIRS
18960,1,OURSTHEIRS
18977,1,THEIRS
18987,1,OURSTHEIRS
18988,2,OURS|OURS
18995,3,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
18998,1,OURS
19003,6,OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
19009,2,OURSTHEIRS|NON
19012,1,THEIRS
19017,4,NON|NON|NON|NON
19032,4,OURS|OURS|OURS|OURS
19034,1,OURSTHEIRS
19036,2,OURS|OURS
19045,1,THEIRS
19061,3,NON|NON|NON
19079,4,OURSTHEIRS|OURS|THEIRS|THEIRS
19094,2,THEIRS|NON
19100,1,THEIRS
19106,2,OURS|THEIRS
19108,1,OURS
19115,1,OURS
19126,1,OURS
19129,3,NON|NON|THEIRS
19132,2,THEIRS|OURS
19143,1,THEIRS
19153,1,BASE
19174,1,NON
19184,1,OURS
19192,1,THEIRS
19209,2,NON|NON
19230,2,OURS|OURSTHEIRS
19237,1,THEIRS
19246,1,OURS
19258,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
19276,1,THEIRS
19281,26,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
19301,73,OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19304,1,NON
19323,1,OURSTHEIRS
19335,1,OURS
19364,1,EMPTY
19367,1,OURS
19376,89,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19378,1,OURSTHEIRS
19381,251,NON|NON|NON|NON|NON|NON|NON|OURSTHEIRS|OURS|BASE|NON|OURS|OURS|OURS|OURSBASE|OURS|OURS|OURS|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURSTHEIRS|THEIRS|OURS|OURS|OURS|NON|NON|NON|NON|OURS|NON|OURS|OURS|NON|OURS|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|OURS
19382,3,NON|THEIRS|NON
19385,1,OURS
19414,3,OURS|OURS|OURS
19434,7,OURS|NON|BASE|EMPTY|EMPTY|EMPTY|OURS
19455,1,NON
19464,1,OURSTHEIRS
19478,4,NON|OURS|OURS|OURS
19488,6,THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS
19518,5,OURS|OURS|OURS|OURS|OURS
19521,1,THEIRS
19531,2,OURS|THEIRS
19535,3,THEIRS|THEIRS|THEIRS
19557,1,THEIRS
19583,20,OURS|NON|THEIRS|THEIRS|BASE|THEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|BASETHEIRS|THEIRS|THEIRS|BASETHEIRS|THEIRS|OURS
19593,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
19613,6,NON|OURS|OURS|OURS|OURS|OURS
19615,1,OURSTHEIRS
19632,1,OURS
19637,6,NON|NON|NON|NON|NON|NON
19649,1,NON
19661,2,OURS|OURS
19666,15,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19724,1,THEIRS
19725,2,OURS|OURS
19735,9,NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS
19763,7,OURS|THEIRS|OURSTHEIRS|NON|OURS|OURS|OURS
19767,57,OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|OURS|OURS|OURS|NON|OURS|OURS|NON|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS
19775,1,OURS
19782,3,NON|NON|OURS
19818,2,THEIRS|THEIRS
19821,3,OURS|OURS|OURS
19822,1,NON
19832,7,OURS|OURS|THEIRS|NON|THEIRS|THEIRS|THEIRS
19841,35,OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|THEIRS|THEIRS|OURS|OURS|OURS|OURS
19844,7,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS
19848,1,OURS
19851,2,THEIRS|OURS
19861,2,NON|THEIRS
19869,3,THEIRS|NON|OURSTHEIRS
19881,18,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS
19891,2,NON|NON
19931,8,THEIRS|OURS|NON|NON|NON|NON|NON|NON
19933,2,OURS|NON
19959,1,OURS
19961,1,OURSTHEIRS
19969,1,OURS
19976,3,NON|THEIRS|THEIRS
19981,9,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
19982,2,THEIRS|NON
19998,1,NON
20006,6,NON|NON|OURS|OURS|NON|OURSTHEIRS
20008,1,THEIRS
20012,5,OURS|OURS|OURS|OURS|OURS
20013,1,BASE
20014,2,BASE|NON
20023,56,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20026,2,BASE|THEIRS
20027,1,OURS
20035,6,OURS|NON|OURSTHEIRS|OURSTHEIRS|NON|NON
20037,2,NON|OURS
20051,12,OURS|BASE|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
20060,7,OURS|OURS|OURS|THEIRS|OURS|THEIRS|THEIRS
20065,10,OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|NON|THEIRS|THEIRS
20076,3,OURS|OURS|OURS
20087,4,OURS|OURS|OURS|OURS
20101,5,NON|NON|OURS|OURS|NON
20103,44,OURS|OURS|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|THEIRS|NON|NON|NON|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|EMPTY|OURS|NON|NON|NON|NON|OURS|THEIRS|OURS|NON|NON
20108,1,THEIRS
20130,1,NON
20139,63,OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS
20192,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
20205,1,OURSTHEIRS
20222,25,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20260,1,OURS
20261,1,NON
20266,4,OURSTHEIRS|OURSTHEIRS|THEIRS|OURSTHEIRS
20271,22,NON|THEIRS|THEIRS|OURSTHEIRS|NON|OURS|OURSTHEIRS|THEIRS|OURSTHEIRS|NON|THEIRS|OURSTHEIRS|NON|THEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|OURSTHEIRS|THEIRS|OURSTHEIRS|NON|OURS
20282,4,OURS|OURS|OURS|OURS
20289,2,OURS|OURS
20293,1,NON
20300,2,OURS|OURS
20301,2,NON|OURSTHEIRS
20310,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
20318,1,NON
20322,10,THEIRS|OURS|OURS|THEIRS|THEIRS|THEIRS|OURS|THEIRS|OURS|OURS
20323,1,THEIRS
20327,101,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20337,2,OURS|NON
20339,2,THEIRS|BASETHEIRS
20340,8,OURS|THEIRS|NON|OURSTHEIRS|NON|NON|OURSTHEIRS|NON
20353,4,OURS|THEIRS|NON|THEIRS
20369,4,OURSTHEIRS|OURSTHEIRS|OURSBASE|OURSTHEIRS
20384,2,OURS|OURS
20385,1,NON
20405,1,THEIRS
20419,1,THEIRS
20441,1,THEIRS
20446,3,NON|THEIRS|THEIRS
20454,1,OURS
20460,73,OURSTHEIRS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
20461,2,OURS|THEIRS
20466,1,OURS
20496,2,THEIRS|THEIRS
20497,1,THEIRS
20501,1,OURSTHEIRS
