merge_id,num_chunks,total_resolution_pattern
23526,1,OURSTHEIRS
23561,4,BASE|THEIRS|NON|OURS
23573,2,NON|OURSTHEIRS
23586,5,NON|NON|THEIRS|THEIRS|NON
23592,3,OURSTHEIRS|THEIRS|OURSTHEIRS
23593,10,OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|NON
23599,6,NON|OURSTHEIRS|BASE|OURS|NON|THEIRS
23634,1,OURS
23642,1,OURS
23644,1,NON
23657,2,OURS|OURS
23659,2,NON|NON
23672,9,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|THEIRS
23678,1,THEIRS
23680,10,NON|OURS|OURS|THEIRS|THEIRS|NON|THEIRS|NON|OURS|OURS
23691,1,OURSTHEIRS
23694,1,OURSTHEIRS
23706,11,NON|OURS|THEIRS|OURSTHEIRS|NON|NON|NON|OURSTHEIRS|NON|NON|THEIRS
23723,1,NON
23732,1,THEIRS
23743,1,THEIRS
23748,1,BASETHEIRS
23751,1,THEIRS
23752,34,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
23758,1,OURS
23771,1,OURSTHEIRS
23772,7,THEIRS|THEIRS|OURS|OURS|OURS|OURS|OURS
23807,1,THEIRS
23813,3,NON|NON|OURS
23819,2,OURSTHEIRS|NON
23834,9,NON|NON|NON|NON|NON|NON|NON|NON|OURSTHEIRS
23840,1,OURS
23862,1,OURS
23870,1,OURS
23874,1,OURS
23891,1,OURSTHEIRS
23895,1,THEIRS
23912,1,BASE
23922,1,OURSTHEIRS
23926,8,OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS
23935,3,NON|OURSTHEIRS|NON
23940,1,THEIRS
23949,3,OURS|OURS|OURS
23964,8,THEIRS|NON|OURS|OURS|OURS|OURS|OURS|OURS
23968,2,NON|NON
23982,1,OURSTHEIRS
23985,1,THEIRS
23986,1,THEIRS
23991,1,THEIRS
23995,2,OURS|OURS
23998,1,OURSTHEIRS
24003,1,THEIRS
24006,2,OURS|OURSTHEIRS
24017,1,THEIRS
24026,1,THEIRS
24028,3,THEIRS|THEIRS|OURS
24041,2,BASE|OURS
24046,1,OURS
24053,1,NON
24063,7,NON|NON|NON|NON|NON|OURS|OURS
24079,1,NON
24087,1,OURS
24100,1,THEIRS
24119,5,OURS|NON|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
24140,1,NON
24141,1,THEIRS
24148,1,THEIRS
24151,2,OURS|OURS
24156,1,THEIRS
24166,4,BASE|NON|NON|OURS
24169,2,BASE|NON
24172,3,OURS|THEIRS|OURSTHEIRS
24175,3,THEIRS|THEIRS|OURSTHEIRS
24177,1,NON
24178,10,OURS|OURS|OURS|OURS|NON|NON|NON|NON|OURS|NON
24197,2,OURS|OURS
24204,1,THEIRS
24216,1,OURSTHEIRS
24228,1,THEIRS
24258,1,OURS
24268,5,OURSTHEIRS|THEIRS|OURS|OURS|NON
24293,1,NON
24319,1,THEIRS
24322,34,NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
24330,2,OURS|OURS
24334,1,OURSTHEIRS
24339,1,THEIRS
24349,1,OURSTHEIRS
24371,1,NON
24381,15,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
24386,3,OURS|OURS|OURS
24403,6,OURS|OURS|OURS|OURS|OURS|OURS
24404,4,OURS|OURS|THEIRS|THEIRS
24429,2,OURS|OURS
24432,1,THEIRS
24442,118,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
24451,1,NON
24464,6,NON|NON|NON|OURS|OURS|NON
24478,1,THEIRS
24502,1,NON
24504,25,NON|OURS|THEIRS|NON|NON|NON|OURS|THEIRS|NON|NON|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|BASE
24531,1,NON
24537,9,THEIRS|THEIRS|NON|NON|OURS|OURS|OURS|THEIRS|THEIRS
24551,1,OURSTHEIRS
24555,1,THEIRS
24559,80,OURS|OURS|THEIRS|BASE|OURS|THEIRS|THEIRS|OURS|OURS|OURS|NON|OURS|OURS|NON|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|NON|OURS|NON|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS
24565,1,OURS
24580,2,NON|NON
24605,1,BASE
24611,1,OURSTHEIRS
24613,2,OURS|NON
24624,7,NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
24627,1,THEIRS
24636,17,OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|NON|OURS|OURS|NON
24640,2,OURSTHEIRS|OURS
24649,3,OURSTHEIRS|OURSTHEIRS|OURS
24650,6,OURS|OURS|OURS|OURS|OURS|OURS
24655,1,OURS
24679,1,OURS
24682,1,OURSTHEIRS
24696,1,THEIRS
24713,2,OURS|OURS
24727,1,OURS
24732,1,OURS
24734,4,OURS|OURS|OURS|OURS
24792,1,OURSTHEIRS
24795,13,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
24806,2,OURS|OURS
24808,1,OURS
24816,2,NON|NON
24827,1,THEIRS
24828,2,OURSTHEIRS|OURSTHEIRS
24831,9,THEIRS|THEIRS|OURS|THEIRS|THEIRS|BASETHEIRS|BASETHEIRS|NON|THEIRS
24848,6,OURSTHEIRS|THEIRS|NON|THEIRS|OURS|OURSTHEIRS
24874,1,THEIRS
24881,1,THEIRS
24886,3,OURS|OURS|OURS
24893,26,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
24899,1,OURS
24901,6,NON|OURS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|NON
24904,1,THEIRS
24916,55,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
24918,4,OURS|OURS|NON|NON
24924,1,OURS
24931,2,OURSTHEIRS|NON
24934,1,OURS
24936,1,OURS
24951,1,NON
24996,7,OURS|OURS|NON|OURS|OURS|OURS|OURS
25006,1,OURS
25023,2,OURS|NON
25024,2,THEIRS|THEIRS
25027,1,OURS
25050,4,OURS|OURS|OURS|OURS
25073,14,NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
25100,1,THEIRS
25101,1,OURSTHEIRS
25122,1,OURS
25124,12,THEIRS|OURS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|NON|THEIRS|NON|THEIRS|OURS|THEIRS
25129,2,OURSTHEIRS|OURSTHEIRS
25150,8,NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
25161,2,OURSTHEIRS|OURSTHEIRS
25171,1,NON
25186,1,THEIRS
25189,1,OURS
25190,3,NON|OURS|OURS
25217,1,NON
25219,1,NON
25222,12,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
25237,2,OURS|NON
25273,4,OURS|NON|OURS|OURS
25280,4,NON|THEIRS|THEIRS|THEIRS
25283,5,OURS|OURS|OURS|NON|NON
25284,3,NON|NON|NON
25287,7,NON|OURSTHEIRS|OURS|NON|THEIRS|NON|THEIRS
25332,2,THEIRS|THEIRS
25338,1,OURS
25344,1,OURS
25346,2,NON|NON
25347,7,OURS|OURS|OURS|THEIRS|NON|OURS|NON
25362,3,THEIRS|NON|OURSTHEIRS
25374,2,OURS|OURSTHEIRS
25380,10,OURS|NON|OURS|OURS|THEIRS|OURS|THEIRS|NON|OURSBASE|OURS
25397,2,OURS|NON
25404,2,THEIRS|OURS
25407,2,THEIRS|OURS
25424,1,THEIRS
25431,12,NON|NON|NON|NON|OURS|OURS|NON|OURS|NON|NON|NON|NON
25442,1,OURS
25444,1,OURS
25461,2,OURSTHEIRS|THEIRS
25462,3,OURS|NON|OURS
25463,49,NON|NON|NON|OURS|OURS|NON|NON|OURS|NON|OURS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|NON|THEIRS|NON|NON|NON|NON|NON
25465,1,NON
25502,5,THEIRS|OURS|OURS|OURS|OURS
25512,1,THEIRS
25515,8,NON|OURS|THEIRS|OURS|OURS|OURS|OURS|NON
25521,1,BASE
25522,2,OURSTHEIRS|OURSTHEIRS
25527,1,OURS
25531,3,OURS|OURS|OURS
25533,1,NON
25539,1,THEIRS
25559,2,NON|OURS
25564,1,NON
25566,3,THEIRS|THEIRS|NON
25568,2,OURS|OURS
25577,6,OURS|THEIRS|NON|THEIRS|NON|NON
25580,5,OURSTHEIRS|OURSTHEIRS|NON|OURS|OURSTHEIRS
25583,2,OURSTHEIRS|OURSTHEIRS
25602,62,NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
25638,1,NON
25643,327,NON|THEIRS|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|THEIRS|NON|NON|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS
25661,1,THEIRS
25662,2,OURS|NON
25669,13,OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
25682,26,THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS
25686,4,OURS|OURS|THEIRS|THEIRS
25712,225,NON|NON|THEIRS|OURS|OURS|OURSBASE|OURS|OURS|NON|NON|NON|NON|NON|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|NON|THEIRS|NON|NON|OURS|OURS|OURS|OURS|NON|OURS|OURS|NON|OURS|NON|OURS|OURS|NON|OURS|NON|NON|OURS|OURS|OURS|NON|NON|NON|NON|NON|OURS|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|THEIRS|THEIRS|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|OURS|NON|THEIRS|NON|NON|NON|OURS|OURS|NON|OURS|OURS|NON|NON|OURS|NON|NON|NON|NON|OURS|OURS|NON|OURS|OURS|NON|OURS|THEIRS|THEIRS|OURS|NON|OURS|OURS|OURS|NON|OURS|THEIRS|NON|NON|OURS|OURS|OURS|OURS|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|OURS|OURS|THEIRS|NON|NON|NON|NON|NON|OURS|OURS|OURS|NON|NON|THEIRS|OURS|OURS|NON|OURS|NON|OURS|OURS|NON|NON|NON|NON|NON|NON|OURS|OURS|OURS|NON|NON|NON|OURS|NON|NON|OURS|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|THEIRS|NON|OURS|OURS|OURS|OURS|NON|NON|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|NON|THEIRS|OURS
25716,1,OURS
25725,1,NON
25733,1,NON
25734,1,OURSTHEIRS
25737,1,THEIRS
25764,7,THEIRS|EMPTY|EMPTY|EMPTY|EMPTY|THEIRS|OURSTHEIRS
25770,1,NON
25771,6,NON|NON|THEIRS|OURS|NON|NON
25781,1,THEIRS
25785,1,NON
25797,1,THEIRS
25800,4,THEIRS|THEIRS|THEIRS|THEIRS
25830,1,THEIRS
25831,1,NON
25838,9,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
25841,5,OURS|OURS|OURS|OURS|OURS
25845,11,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON
25846,1,NON
25847,5,OURS|OURS|OURS|OURS|OURS
25851,1,THEIRS
25863,2,OURS|OURS
25873,5,OURS|NON|NON|NON|OURS
25877,1,THEIRS
25878,1,NON
25879,1,OURS
25883,1,THEIRS
25885,6,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
25903,1,THEIRS
25924,2,OURS|OURS
25928,2,OURS|OURS
25933,1,THEIRS
25939,5,OURSTHEIRS|OURSTHEIRS|NON|OURSTHEIRS|NON
25941,2,OURS|OURS
25945,1,OURS
25964,3,OURS|NON|THEIRS
25984,6,THEIRS|NON|THEIRS|OURSTHEIRS|OURS|OURS
26008,1,NON
26009,2,NON|NON
26067,2,THEIRS|NON
26073,1,OURS
26078,9,THEIRS|THEIRS|BASE|OURS|OURS|OURS|NON|THEIRS|THEIRS
26099,1,THEIRS
26101,1,THEIRS
26102,2,NON|THEIRS
26109,2,OURS|NON
26121,2,NON|OURS
26127,6,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
26129,1,THEIRS
26130,5,NON|NON|OURS|OURS|OURS
26134,7,OURS|OURS|OURS|OURSTHEIRS|NON|OURS|NON
26142,1,THEIRS
26155,3,OURS|OURS|OURS
26162,2,NON|OURSTHEIRS
26165,3,NON|NON|OURS
26180,1,NON
26182,3,OURS|OURS|OURS
26183,8,OURS|OURS|OURS|THEIRS|THEIRS|OURS|NON|OURS
26189,1,OURS
26200,4,THEIRS|OURS|OURS|OURS
26203,1,OURS
26222,16,OURSTHEIRS|NON|OURSTHEIRS|OURSTHEIRS|NON|NON|NON|NON|NON|EMPTY|NON|EMPTY|THEIRS|NON|NON|NON
26227,2,OURS|OURS
26245,5,NON|NON|NON|NON|OURS
26248,1,OURS
26252,2,OURSTHEIRS|NON
26256,72,OURS|OURSTHEIRS|OURS|NON|OURSTHEIRS|NON|THEIRS|OURSTHEIRS|NON|OURSTHEIRS|NON|NON|NON|NON|NON|NON|THEIRS|NON|NON|THEIRS|NON|NON|OURS|OURS|OURS|NON|NON|THEIRS|NON|NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|NON|NON|OURS|NON|OURS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
26265,47,BASE|OURSTHEIRS|NON|THEIRS|THEIRS|OURSTHEIRS|OURS|THEIRS|THEIRS|OURS|THEIRS|OURS|OURS|THEIRS|THEIRS|BASE|OURS|NON|NON|OURS|OURS|OURSTHEIRS|OURSBASE|THEIRS|OURS|OURS|OURSBASETHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|BASE|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS|OURSTHEIRS|THEIRS|OURSTHEIRS
26266,1,NON
26270,1,THEIRS
26272,6,NON|OURS|THEIRS|NON|THEIRS|THEIRS
26273,3,OURS|OURS|OURS
26288,1,BASETHEIRS
26294,2,NON|NON
26300,3,OURS|OURS|OURS
26310,1,THEIRS
26330,66,NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|OURS|NON|OURS|OURS|NON|NON|NON|NON|THEIRS|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|BASETHEIRS|NON|NON|NON|NON|NON|NON|NON
26346,8,THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|OURS|OURS
26400,2,OURS|OURS
26403,6,THEIRS|THEIRS|BASE|OURS|OURS|NON
26405,1,OURS
26422,3,OURS|NON|OURS
26423,2,NON|NON
26464,4,BASE|NON|NON|NON
26498,2,OURS|OURS
26499,1,BASETHEIRS
26522,2,NON|NON
26528,1,OURS
26537,8,NON|OURS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURS
26538,8,OURS|THEIRS|OURS|OURS|OURS|OURS|THEIRS|NON
26557,2,NON|THEIRS
26594,1,OURS
26596,1,NON
26615,1,THEIRS
26616,9,BASE|OURS|THEIRS|OURS|THEIRS|OURS|NON|THEIRS|OURS
26620,1,THEIRS
26622,4,NON|OURS|OURS|OURS
26624,1,OURSTHEIRS
26630,2,THEIRS|THEIRS
26632,1,THEIRS
26646,4,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS
26649,6,NON|NON|NON|NON|NON|THEIRS
26654,4,THEIRS|THEIRS|THEIRS|THEIRS
26656,1,THEIRS
26666,1,THEIRS
26671,2,NON|OURS
26694,2,THEIRS|OURSTHEIRS
26709,3,NON|OURS|NON
26721,4,OURS|OURS|NON|NON
26724,3,OURSTHEIRS|NON|OURS
26735,1,THEIRS
26778,2,NON|OURS
26799,5,THEIRS|OURS|NON|THEIRS|THEIRS
26819,11,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26835,1,NON
26836,4,THEIRS|OURS|THEIRS|BASETHEIRS
26845,2,THEIRS|THEIRS
26850,120,OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26857,3,THEIRS|NON|OURS
26877,12,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|OURS|OURS|OURS|THEIRS|NON
26889,4,OURS|NON|NON|NON
26895,3,THEIRS|THEIRS|NON
26903,2,OURS|OURS
26910,4,OURS|OURS|OURS|OURS
26915,1,OURS
26916,1,OURSTHEIRS
26940,43,THEIRS|THEIRS|OURS|OURS|NON|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|NON|OURS|OURS|OURS|OURSTHEIRS|NON|OURS|OURS|OURS|OURS
26966,2,OURSTHEIRS|OURSTHEIRS
26975,100,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
26976,1,OURSTHEIRS
26980,1,NON
26984,1,OURS
27003,3,BASE|THEIRS|OURS
27008,12,NON|OURS|OURS|OURS|OURS|NON|OURS|OURSTHEIRS|THEIRS|BASE|OURS|OURS
27026,164,OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|THEIRS|OURS|NON|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
27027,5,OURS|OURS|OURS|NON|NON
27063,4,OURS|OURS|OURS|OURS
27064,1,THEIRS
27080,24,NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|OURS|OURS|OURSBASE|OURS|THEIRS|NON|NON|NON|OURSTHEIRS|NON|NON|OURS|NON|NON|NON|THEIRS
27087,1,THEIRS
27115,4,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|OURSTHEIRS
27119,2,THEIRS|NON
27129,2,THEIRS|OURS
27158,1,NON
27166,1,BASE
27167,1,OURS
27171,1,OURSTHEIRS
27179,1,NON
27184,1,OURS
27199,5,NON|THEIRS|THEIRS|THEIRS|NON
27201,3,OURS|OURS|NON
27204,5,THEIRS|NON|OURS|THEIRS|THEIRS
27220,2,OURS|NON
27228,1,OURS
27231,2,THEIRS|THEIRS
27255,1,OURS
27256,1,OURSTHEIRS
27268,4,NON|THEIRS|THEIRS|OURSTHEIRS
27279,1,OURS
27287,1,OURS
27296,6,OURS|OURS|OURS|OURS|THEIRS|OURS
27297,4,OURS|OURS|THEIRS|OURS
27303,1,OURS
27326,1,THEIRS
27334,1,OURSTHEIRS
27341,47,OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|THEIRS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON
27359,12,OURSTHEIRS|NON|NON|NON|NON|NON|NON|NON|NON|THEIRS|NON|THEIRS
